schema_version,map,starting_players_total,lobby_capacity,observed_from_start,wave_1_time_left,wave_1_players_at_roll,wave_1_disasters,wave_1_players_after,wave_1_deaths,wave_1_survival_fraction,wave_1_mortality_fraction,wave_2_time_left,wave_2_players_at_roll,wave_2_disasters,wave_2_players_after,wave_2_deaths,wave_2_survival_fraction,wave_2_mortality_fraction,wave_3_time_left,wave_3_players_at_roll,wave_3_disasters,wave_3_players_after,wave_3_deaths,wave_3_survival_fraction,wave_3_mortality_fraction,wave_count,end_players_total,total_deaths,end_survival_fraction,disaster_count,all_disasters,recorder_moving,player_count_basis,recorder_alive_at_game_start,game_start_players_model,before_wave_1_losses_total_raw,before_wave_1_losses_model,recorder_alive_wave_1_roll,wave_1_players_at_roll_model,wave_1_players_after_model,recorder_alive_wave_2_roll,wave_2_players_at_roll_model,wave_2_players_after_model,recorder_alive_wave_3_roll,wave_3_players_at_roll_model,wave_3_players_after_model,recorder_alive_end,end_players_model,total_deaths_model,end_survival_fraction_model,prediction_model,percentage_based_averages,wave_specific,prediction_wave_1_end_players,prediction_wave_2_end_players,prediction_wave_3_end_players,ticket_to_ride_loss,complete_game,disaster_chat_deaths,fall,void,misc,wave_1_fall,wave_1_void,wave_1_misc,wave_2_fall,wave_2_void,wave_2_misc,wave_3_fall,wave_3_void,wave_3_misc,wave_1_active_disasters,wave_1_deaths_acid_rain,wave_1_deaths_anvil_rain,wave_1_deaths_bat_swarm,wave_1_deaths_blackout,wave_1_deaths_disco,wave_1_deaths_dragons,wave_1_deaths_flood,wave_1_deaths_fragile_ground,wave_1_deaths_grounded,wave_1_deaths_half_health,wave_1_deaths_hot_potato,wave_1_deaths_hypixel_says,wave_1_deaths_lightning,wave_1_deaths_meteor_shower,wave_1_deaths_nuke,wave_1_deaths_purge,wave_1_deaths_red_light_green_light,wave_1_deaths_sinkhole,wave_1_deaths_solar_flare,wave_1_deaths_stampede,wave_1_deaths_swappage,wave_1_deaths_the_floor_is_lava,wave_1_deaths_tnt_rain,wave_1_deaths_tornado,wave_1_deaths_werewolf,wave_1_deaths_withers,wave_1_deaths_zombie_apocalypse,wave_2_active_disasters,wave_2_deaths_acid_rain,wave_2_deaths_anvil_rain,wave_2_deaths_bat_swarm,wave_2_deaths_blackout,wave_2_deaths_disco,wave_2_deaths_dragons,wave_2_deaths_flood,wave_2_deaths_fragile_ground,wave_2_deaths_grounded,wave_2_deaths_half_health,wave_2_deaths_hot_potato,wave_2_deaths_hypixel_says,wave_2_deaths_lightning,wave_2_deaths_meteor_shower,wave_2_deaths_nuke,wave_2_deaths_purge,wave_2_deaths_red_light_green_light,wave_2_deaths_sinkhole,wave_2_deaths_solar_flare,wave_2_deaths_stampede,wave_2_deaths_swappage,wave_2_deaths_the_floor_is_lava,wave_2_deaths_tnt_rain,wave_2_deaths_tornado,wave_2_deaths_werewolf,wave_2_deaths_withers,wave_2_deaths_zombie_apocalypse,wave_3_active_disasters,wave_3_deaths_acid_rain,wave_3_deaths_anvil_rain,wave_3_deaths_bat_swarm,wave_3_deaths_blackout,wave_3_deaths_disco,wave_3_deaths_dragons,wave_3_deaths_flood,wave_3_deaths_fragile_ground,wave_3_deaths_grounded,wave_3_deaths_half_health,wave_3_deaths_hot_potato,wave_3_deaths_hypixel_says,wave_3_deaths_lightning,wave_3_deaths_meteor_shower,wave_3_deaths_nuke,wave_3_deaths_purge,wave_3_deaths_red_light_green_light,wave_3_deaths_sinkhole,wave_3_deaths_solar_flare,wave_3_deaths_stampede,wave_3_deaths_swappage,wave_3_deaths_the_floor_is_lava,wave_3_deaths_tnt_rain,wave_3_deaths_tornado,wave_3_deaths_werewolf,wave_3_deaths_withers,wave_3_deaths_zombie_apocalypse,deaths_acid_rain,deaths_anvil_rain,deaths_bat_swarm,deaths_blackout,deaths_disco,deaths_dragons,deaths_flood,deaths_fragile_ground,deaths_grounded,deaths_half_health,deaths_hot_potato,deaths_hypixel_says,deaths_lightning,deaths_meteor_shower,deaths_nuke,deaths_purge,deaths_red_light_green_light,deaths_sinkhole,deaths_solar_flare,deaths_stampede,deaths_swappage,deaths_the_floor_is_lava,deaths_tnt_rain,deaths_tornado,deaths_werewolf,deaths_withers,deaths_zombie_apocalypse,game_start_total_health,wave_1_total_health,wave_2_total_health,wave_3_total_health,wave_1_player_01_health,wave_1_player_02_health,wave_1_player_03_health,wave_1_player_04_health,wave_1_player_05_health,wave_1_player_06_health,wave_1_player_07_health,wave_1_player_08_health,wave_1_player_09_health,wave_1_player_10_health,wave_1_player_11_health,wave_1_player_12_health,wave_1_player_13_health,wave_1_player_14_health,wave_1_player_15_health,wave_1_player_16_health,wave_2_player_01_health,wave_2_player_02_health,wave_2_player_03_health,wave_2_player_04_health,wave_2_player_05_health,wave_2_player_06_health,wave_2_player_07_health,wave_2_player_08_health,wave_2_player_09_health,wave_2_player_10_health,wave_2_player_11_health,wave_2_player_12_health,wave_2_player_13_health,wave_2_player_14_health,wave_2_player_15_health,wave_2_player_16_health,wave_3_player_01_health,wave_3_player_02_health,wave_3_player_03_health,wave_3_player_04_health,wave_3_player_05_health,wave_3_player_06_health,wave_3_player_07_health,wave_3_player_08_health,wave_3_player_09_health,wave_3_player_10_health,wave_3_player_11_health,wave_3_player_12_health,wave_3_player_13_health,wave_3_player_14_health,wave_3_player_15_health,wave_3_player_16_health
4,Oil Rig,16,16,true,200,16,Zombie Apocalypse | Nuke,10,6,0.625,0.375,140,10,Fragile Ground | Disco,6,4,0.6,0.4,62,6,Flood,2,4,0.3333333333333333,0.6666666666666666,3,2,14,0.125,5,Zombie Apocalypse | Nuke | Fragile Ground | Disco | Flood,false,excluding_recorder_when_alive,true,15,0,0,true,15,10,false,10,6,false,6,2,false,2,13,0.13333333333333333,disaster_chat_death_history_wave_specific_v7,false,true,6,9,5,7.857142857142857,true,Zombie Apocalypse=5 | Nuke=0 | Fragile Ground=0 | Disco=2 | Flood=2 | Fall=2 | Void=2 | Misc=0 | Chats=8,2,2,0,1,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Paradise,16,16,true,182,16,Flood,15,1,0.9375,0.0625,104,15,Stampede | Disco,11,4,0.7333333333333333,0.26666666666666666,51,11,Dragons | Grounded,6,5,0.5454545454545454,0.45454545454545453,3,6,10,0.375,5,Flood | Stampede | Disco | Dragons | Grounded,false,excluding_recorder_when_alive,true,15,0,0,true,15,14,true,14,10,true,10,6,false,6,9,0.4,disaster_chat_death_history_wave_specific_v7,false,true,3,6,4,1.7142857142857142,true,Flood=4 | Stampede=2 | Disco=3 | Dragons=0 | Grounded=0 | Fall=1 | Void=0 | Misc=0 | Chats=21,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Melon Mall,14,16,true,184,14,Tornado,13,1,0.9285714285714286,0.07142857142857142,134,13,"Sinkhole | Red Light, Green Light",8,5,0.6153846153846154,0.38461538461538464,55,8,TNT Rain | Hot Potato,3,5,0.375,0.625,3,3,11,0.21428571428571427,5,"Tornado | Sinkhole | Red Light, Green Light | TNT Rain | Hot Potato",false,excluding_recorder_when_alive,true,13,0,0,true,13,12,true,12,7,true,7,3,false,3,10,0.23076923076923078,disaster_chat_death_history_wave_specific_v7,false,true,7,7,5,4.142857142857143,true,"Tornado=3 | Sinkhole=1 | Red Light, Green Light=3 | TNT Rain=0 | Hot Potato=1 | Fall=2 | Void=0 | Misc=0 | Chats=23",2,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Gondola,15,16,true,217,15,Dragons | Grounded,15,0,1.0,0.0,138,15,Fragile Ground | Nuke,11,4,0.7333333333333333,0.26666666666666666,70,11,Lightning | Blackout,6,5,0.5454545454545454,0.45454545454545453,3,6,9,0.4,6,Dragons | Grounded | Fragile Ground | Nuke | Lightning | Blackout,false,excluding_recorder_when_alive,true,14,0,0,true,14,14,true,14,10,true,10,5,true,5,9,0.35714285714285715,disaster_chat_death_history_wave_specific_v7,false,true,7,8,10,7.142857142857143,true,Dragons=1 | Grounded=0 | Fragile Ground=0 | Nuke=1 | Lightning=0 | Blackout=0 | Fall=2 | Void=3 | Misc=2 | Chats=19,2,3,2,0,0,0,1,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Melon Mall,16,16,true,198,16,Withers | Nuke,15,1,0.9375,0.0625,136,15,Acid Rain,12,3,0.8,0.2,57,12,Flood,4,8,0.3333333333333333,0.6666666666666666,3,4,12,0.25,4,Withers | Nuke | Acid Rain | Flood,false,excluding_recorder_when_alive,true,15,0,0,true,15,14,true,14,11,true,11,3,true,3,12,0.2,disaster_chat_death_history_wave_specific_v7,false,true,4,11,10,14.142857142857142,true,Withers=4 | Nuke=0 | Acid Rain=6 | Flood=1 | Fall=0 | Void=0 | Misc=1 | Chats=15,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Oil Rig,16,16,true,221,16,TNT Rain | Disco,13,3,0.8125,0.1875,156,13,Stampede | Hot Potato,9,4,0.6923076923076923,0.3076923076923077,79,9,Withers | Nuke,6,3,0.6666666666666666,0.3333333333333333,3,6,10,0.375,6,TNT Rain | Disco | Stampede | Hot Potato | Withers | Nuke,false,excluding_recorder_when_alive,true,15,0,0,true,15,12,true,12,8,true,8,6,false,6,9,0.4,disaster_chat_death_history_wave_specific_v7,false,true,8,7,3,2.857142857142857,true,TNT Rain=1 | Disco=1 | Stampede=2 | Hot Potato=1 | Withers=1 | Nuke=0 | Fall=4 | Void=0 | Misc=0 | Chats=22,4,0,0,2,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Area 52,16,16,true,198,16,"Tornado | Red Light, Green Light",7,9,0.4375,0.5625,118,7,Lightning,1,6,0.14285714285714285,0.8571428571428571,49,1,Sinkhole | Grounded,0,1,0.0,1.0,3,0,16,0.0,5,"Tornado | Red Light, Green Light | Lightning | Sinkhole | Grounded",false,excluding_recorder_when_alive,true,15,0,0,true,15,6,true,6,0,true,0,0,false,0,15,0.0,disaster_chat_death_history_wave_specific_v8,false,true,15,6,0,9.142857142857142,true,"Tornado=2 | Red Light, Green Light=8 | Lightning=1 | Sinkhole=0 | Grounded=0 | Fall=1 | Void=2 | Misc=1 | Chats=19",1,2,1,0,1,0,1,1,1,0,0,0,"Tornado | Red Light, Green Light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,"Tornado | Red Light, Green Light | Lightning",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Tornado | Red Light, Green Light | Lightning | Sinkhole | Grounded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Oil Rig,16,16,true,198,16,Sinkhole | Swappage,11,5,0.6875,0.3125,136,11,Meteor Shower | Hot Potato,8,3,0.7272727272727273,0.2727272727272727,68,8,The Floor is Lava | Purge,4,4,0.5,0.5,3,4,12,0.25,6,Sinkhole | Swappage | Meteor Shower | Hot Potato | The Floor is Lava | Purge,false,excluding_recorder_when_alive,true,15,0,0,true,15,10,true,10,7,true,7,4,false,4,11,0.26666666666666666,disaster_chat_death_history_wave_specific_v8,false,true,15,10,7,10.142857142857142,true,Sinkhole=1 | Swappage=0 | Meteor Shower=1 | Hot Potato=1 | The Floor is Lava=0 | Purge=1 | Fall=4 | Void=3 | Misc=0 | Chats=16,4,3,0,3,2,0,0,0,0,1,1,0,Sinkhole | Swappage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sinkhole | Swappage | Meteor Shower | Hot Potato,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Sinkhole | Swappage | Meteor Shower | Hot Potato | The Floor is Lava | Purge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Library,14,16,true,218,14,Dragons | Half Health,12,2,0.8571428571428571,0.14285714285714285,142,12,Tornado | Anvil Rain,6,6,0.5,0.5,71,6,Zombie Apocalypse | Nuke,0,6,0.0,1.0,3,0,14,0.0,6,Dragons | Half Health | Tornado | Anvil Rain | Zombie Apocalypse | Nuke,false,excluding_recorder_when_alive,true,13,0,0,true,13,11,true,11,6,false,6,0,false,0,13,0.0,disaster_chat_death_history_wave_specific_v9,false,true,7,7,0,6.857142857142857,true,Dragons=4 | Half Health=0 | Tornado=3 | Anvil Rain=0 | Zombie Apocalypse=3 | Nuke=0 | Fall=2 | Void=1 | Misc=0 | Chats=23,2,1,0,0,0,0,1,0,0,1,1,0,Dragons | Half Health,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragons | Half Health | Tornado | Anvil Rain,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Dragons | Half Health | Tornado | Anvil Rain | Zombie Apocalypse | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Melon Mall,16,16,true,183,16,Tornado | Werewolf,15,1,0.9375,0.0625,124,15,Stampede,9,6,0.6,0.4,55,9,Dragons | Hypixel Says,7,2,0.7777777777777778,0.2222222222222222,3,7,9,0.4375,5,Tornado | Werewolf | Stampede | Dragons | Hypixel Says,false,excluding_recorder_when_alive,true,15,0,1,true,14,14,false,14,8,false,8,6,false,6,9,0.4,disaster_chat_death_history_wave_specific_v9,false,true,8,12,8,5.714285714285714,true,Tornado=4 | Werewolf=0 | Stampede=0 | Dragons=0 | Hypixel Says=0 | Fall=1 | Void=1 | Misc=2 | Chats=11,1,1,2,0,0,0,1,1,1,0,0,1,Tornado | Werewolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tornado | Werewolf | Stampede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Tornado | Werewolf | Stampede | Dragons | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Area 52,14,16,true,192,14,Flood | Half Health,9,5,0.6428571428571429,0.35714285714285715,119,9,Meteor Shower | Anvil Rain,4,5,0.4444444444444444,0.5555555555555556,50,4,Stampede,1,3,0.25,0.75,3,1,13,0.07142857142857142,5,Flood | Half Health | Meteor Shower | Anvil Rain | Stampede,false,excluding_recorder_when_alive,true,13,0,0,true,13,9,false,9,4,false,4,1,false,1,12,0.07692307692307693,disaster_chat_death_history_wave_specific_v9,false,true,1,1,0,0.5714285714285714,true,Flood=5 | Half Health=0 | Meteor Shower=4 | Anvil Rain=1 | Stampede=0 | Fall=1 | Void=0 | Misc=1 | Chats=7,1,0,1,0,0,1,1,0,0,0,0,0,Flood | Half Health,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flood | Half Health | Meteor Shower | Anvil Rain,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Flood | Half Health | Meteor Shower | Anvil Rain | Stampede,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Area 52,15,16,true,182,15,Dragons | Purge,9,6,0.6,0.4,129,9,Fragile Ground | Half Health,3,6,0.3333333333333333,0.6666666666666666,54,3,Flood,1,2,0.3333333333333333,0.6666666666666666,3,1,14,0.06666666666666667,5,Dragons | Purge | Fragile Ground | Half Health | Flood,false,excluding_recorder_when_alive,true,14,0,0,true,14,9,false,9,3,false,3,1,false,1,13,0.07142857142857142,disaster_chat_death_history_wave_specific_v10,false,true,1,2,0,0.8571428571428571,true,Dragons=2 | Purge=1 | Fragile Ground=0 | Half Health=0 | Flood=1 | Fall=4 | Void=2 | Misc=3 | Chats=8,4,2,3,1,1,2,3,1,1,0,0,0,Dragons | Purge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dragons | Purge | Fragile Ground | Half Health,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragons | Purge | Fragile Ground | Half Health | Flood,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Library,14,16,true,180,14,Meteor Shower | Werewolf,12,2,0.8571428571428571,0.14285714285714285,122,12,Acid Rain | Blackout,11,1,0.9166666666666666,0.08333333333333333,62,11,Lightning | Disco,5,6,0.45454545454545453,0.5454545454545454,3,5,9,0.35714285714285715,6,Meteor Shower | Werewolf | Acid Rain | Blackout | Lightning | Disco,false,excluding_recorder_when_alive,true,13,0,1,true,12,10,true,10,10,false,10,5,false,5,8,0.38461538461538464,disaster_chat_death_history_wave_specific_v10,false,true,5,2,3,2.2857142857142856,true,Meteor Shower=1 | Werewolf=3 | Acid Rain=1 | Blackout=0 | Lightning=0 | Disco=2 | Fall=2 | Void=0 | Misc=0 | Chats=12,2,0,0,1,0,0,0,0,0,1,0,0,Meteor Shower | Werewolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Meteor Shower | Werewolf | Acid Rain | Blackout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meteor Shower | Werewolf | Acid Rain | Blackout | Lightning | Disco,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Cruise Ship,16,16,true,176,16,Stampede | Disco,14,2,0.875,0.125,114,14,Lightning,8,6,0.5714285714285714,0.42857142857142855,62,8,Withers | Grounded,3,5,0.375,0.625,3,3,13,0.1875,5,Stampede | Disco | Lightning | Withers | Grounded,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,8,false,8,3,false,3,12,0.2,disaster_chat_death_history_wave_specific_v10,false,true,7,8,6,6.142857142857143,true,Stampede=3 | Disco=1 | Lightning=1 | Withers=4 | Grounded=0 | Fall=2 | Void=0 | Misc=1 | Chats=11,2,0,1,0,0,1,2,0,0,0,0,0,Stampede | Disco,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stampede | Disco | Lightning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Stampede | Disco | Lightning | Withers | Grounded,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Oil Rig,15,16,true,179,15,The Floor is Lava | Blackout,9,6,0.6,0.4,112,9,Sinkhole | Half Health,8,1,0.8888888888888888,0.1111111111111111,58,8,Tornado,5,3,0.625,0.375,3,5,10,0.3333333333333333,5,The Floor is Lava | Blackout | Sinkhole | Half Health | Tornado,false,excluding_recorder_when_alive,true,14,0,0,true,14,8,true,8,7,true,7,5,false,5,9,0.35714285714285715,disaster_chat_death_history_wave_specific_v10,false,true,0,0,0,10.0,true,The Floor is Lava=4 | Blackout=0 | Sinkhole=1 | Half Health=0 | Tornado=0 | Fall=3 | Void=0 | Misc=1 | Chats=21,3,0,1,3,0,1,0,0,0,0,0,0,The Floor is Lava | Blackout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,The Floor is Lava | Blackout | Sinkhole | Half Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Floor is Lava | Blackout | Sinkhole | Half Health | Tornado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Spaceship,15,16,true,220,15,Stampede | Grounded,10,5,0.6666666666666666,0.3333333333333333,143,10,Sinkhole | Anvil Rain,3,7,0.3,0.7,64,3,Lightning | Blackout,0,3,0.0,1.0,3,0,15,0.0,6,Stampede | Grounded | Sinkhole | Anvil Rain | Lightning | Blackout,false,excluding_recorder_when_alive,true,14,0,0,true,14,9,true,9,3,false,3,0,false,0,14,0.0,disaster_chat_death_history_wave_specific_v10,false,true,4,1,0,1.2857142857142858,true,Stampede=1 | Grounded=0 | Sinkhole=4 | Anvil Rain=0 | Lightning=1 | Blackout=0 | Fall=0 | Void=8 | Misc=0 | Chats=14,0,8,0,0,5,0,0,3,0,0,0,0,Stampede | Grounded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stampede | Grounded | Sinkhole | Anvil Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Stampede | Grounded | Sinkhole | Anvil Rain | Lightning | Blackout,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Oil Rig,16,16,true,166,16,TNT Rain,14,2,0.875,0.125,111,14,Fragile Ground | Nuke,12,2,0.8571428571428571,0.14285714285714285,49,12,Acid Rain | Hypixel Says,10,2,0.8333333333333334,0.16666666666666666,3,10,6,0.625,5,TNT Rain | Fragile Ground | Nuke | Acid Rain | Hypixel Says,false,excluding_recorder_when_alive,true,15,0,0,true,15,13,true,13,11,true,11,9,true,9,6,0.6,disaster_chat_death_history_wave_specific_v12,false,true,6,8,9,0.8571428571428571,true,TNT Rain=1 | Fragile Ground=0 | Nuke=2 | Acid Rain=1 | Hypixel Says=1 | Fall=0 | Void=0 | Misc=1 | Chats=14,0,0,1,0,0,1,0,0,0,0,0,0,TNT Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TNT Rain | Fragile Ground | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,TNT Rain | Fragile Ground | Nuke | Acid Rain | Hypixel Says,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
